name,parent_id,region_id
商城县,200,2106
固始县,200,2107
潢川县,200,2108
淮滨县,200,2109
息县,200,2110
其它区,200,2111
川汇区,201,2112
扶沟县,201,2113
西华县,201,2114
商水县,201,2115
沈丘县,201,2116
郸城县,201,2117
淮阳县,201,2118
太康县,201,2119
鹿邑县,201,2120
项城市,201,2121
其它区,201,2122
驿城区,202,2123
西平县,202,2124
上蔡县,202,2125
平舆县,202,2126
正阳县,202,2127
确山县,202,2128
泌阳县,202,2129
汝南县,202,2130
遂平县,202,2131
新蔡县,202,2132
其它区,202,2133
江岸区,203,2134
江汉区,203,2135
~口区,203,2136
汉阳区,203,2137
武昌区,203,2138
青山区,203,2139
洪山区,203,2140
东西湖区,203,2141
汉南区,203,2142
蔡甸区,203,2143
江夏区,203,2144
黄陂区,203,2145
新洲区,203,2146
其它区,203,2147
黄石港区,204,2148
西塞山区,204,2149
下陆区,204,2150
铁山区,204,2151
阳新县,204,2152
大冶市,204,2153
其它区,204,2154
茅箭区,205,2155
张湾区,205,2156
郧阳区,205,2157
郧西县,205,2158
竹山县,205,2159
竹溪县,205,2160
房县,205,2161
丹江口市,205,2162
城区,205,2163
其它区,205,2164
西陵区,206,2165
伍家岗区,206,2166
点军区,206,2167
V亭区,206,2168
夷陵区,206,2169
远安县,206,2170
兴山县,206,2171
秭归县,206,2172
长阳土家族自治县,206,2173
五峰土家族自治县,206,2174
葛洲坝区,206,2175
开发区,206,2176
宜都市,206,2177
当阳市,206,2178
枝江市,206,2179
其它区,206,2180
襄城区,207,2181
樊城区,207,2182
襄州区,207,2183
南漳县,207,2184
谷城县,207,2185
保康县,207,2186
老河口市,207,2187
枣阳市,207,2188
宜城市,207,2189
其它区,207,2190
梁子湖区,208,2191
华容区,208,2192
鄂城区,208,2193
其它区,208,2194
东宝区,209,2195
掇刀区,209,2196
京山县,209,2197
沙洋县,209,2198
钟祥市,209,2199
其它区,209,2200
孝南区,210,2201
孝昌县,210,2202
大悟县,210,2203
云梦县,210,2204
应城市,210,2205
安陆市,210,2206
汉川市,210,2207
其它区,210,2208
沙市区,211,2209
荆州区,211,2210
公安县,211,2211
监利县,211,2212
江陵县,211,2213
石首市,211,2214
洪湖市,211,2215
松滋市,211,2216
其它区,211,2217
黄州区,212,2218
团风县,212,2219
红安县,212,2220
罗田县,212,2221
英山县,212,2222
浠水县,212,2223
蕲春县,212,2224
黄梅县,212,2225
麻城市,212,2226
武穴市,212,2227
其它区,212,2228
咸安区,213,2229
嘉鱼县,213,2230
通城县,213,2231
崇阳县,213,2232
通山县,213,2233
赤壁市,213,2234
温泉城区,213,2235
其它区,213,2236
曾都区,214,2237
随县,214,2238
广水市,214,2239
其它区,214,2240
恩施,215,2241
利川市,215,2242
建始县,215,2243
巴东县,215,2244
宣恩县,215,2245
咸丰县,215,2246
来凤县,215,2247
鹤峰县,215,2248
其它区,215,2249
芙蓉区,216,2250
天心区,216,2251
岳麓区,216,2252
开福区,216,2253
雨花区,216,2254
长沙县,216,2255
望城区,216,2256
宁乡县,216,2257
浏阳市,216,2258
其它区,216,2259
荷塘区,217,2260
芦淞区,217,2261
石峰区,217,2262
天元区,217,2263
株洲县,217,2264
攸县,217,2265
茶陵县,217,2266
炎陵县,217,2267
醴陵市,217,2268
其它区,217,2269
雨湖区,218,2270
岳塘区,218,2271
湘潭县,218,2272
湘乡市,218,2273
韶山市,218,2274
其它区,218,2275
珠晖区,219,2276
雁峰区,219,2277
石鼓区,219,2278
蒸湘区,219,2279
南岳区,219,2280
衡阳县,219,2281
衡南县,219,2282
衡山县,219,2283
衡东县,219,2284
祁东县,219,2285
耒阳市,219,2286
常宁市,219,2287
其它区,219,2288
双清区,220,2289
大祥区,220,2290
北塔区,220,2291
邵东县,220,2292
新邵县,220,2293
邵阳县,220,2294
隆回县,220,2295
洞口县,220,2296
绥宁县,220,2297
新宁县,220,2298
城步苗族自治县,220,2299
武冈市,220,2300
其它区,220,2301
岳阳楼区,221,2302
云溪区,221,2303
君山区,221,2304
岳阳县,221,2305
华容县,221,2306
湘阴县,221,2307
平江县,221,2308
汨罗市,221,2309
临湘市,221,2310
其它区,221,2311
武陵区,222,2312
鼎城区,222,2313
安乡县,222,2314
汉寿县,222,2315
澧县,222,2316
临澧县,222,2317
桃源县,222,2318
石门县,222,2319
津市市,222,2320
其它区,222,2321
永定区,223,2322
武陵源区,223,2323
慈利县,223,2324
桑植县,223,2325
其它区,223,2326
资阳区,224,2327
赫山区,224,2328
南县,224,2329
桃江县,224,2330
安化县,224,2331
沅江市,224,2332
其它区,224,2333
北湖区,225,2334
苏仙区,225,2335
桂阳县,225,2336
宜章县,225,2337
永兴县,225,2338
嘉禾县,225,2339
临武县,225,2340
汝城县,225,2341
桂东县,225,2342
安仁县,225,2343
资兴市,225,2344
其它区,225,2345
零陵区,226,2346
冷水滩区,226,2347
祁阳县,226,2348
东安县,226,2349
双牌县,226,2350
道县,226,2351
江永县,226,2352
宁远县,226,2353
蓝山县,226,2354
新田县,226,2355
江华瑶族自治县,226,2356
其它区,226,2357
鹤城区,227,2358
中方县,227,2359
沅陵县,227,2360
辰溪县,227,2361
溆浦县,227,2362
会同县,227,2363
麻阳苗族自治县,227,2364
新晃侗族自治县,227,2365
芷江侗族自治县,227,2366
靖州苗族侗族自治县,227,2367
通道侗族自治县,227,2368
洪江市,227,2369
其它区,227,2370
娄星区,228,2371
双峰县,228,2372
新化县,228,2373
冷水江市,228,2374
涟源市,228,2375
其它区,228,2376
吉首市,229,2377
泸溪县,229,2378
凤凰县,229,2379
花垣县,229,2380
保靖县,229,2381
古丈县,229,2382
永顺县,229,2383
龙山县,229,2384
其它区,229,2385
荔湾区,230,2386
越秀区,230,2387
海珠区,230,2388
天河区,230,2389
白云区,230,2390
黄埔区,230,2391
番禺区,230,2392
花都区,230,2393
南沙区,230,2394
萝岗区,230,2395
增城区,230,2396
从化区,230,2397
东山区,230,2398
其它区,230,2399
武江区,231,2400
浈江区,231,2401
曲江区,231,2402
始兴县,231,2403
仁化县,231,2404
翁源县,231,2405
乳源瑶族自治县,231,2406
新丰县,231,2407
乐昌市,231,2408
南雄市,231,2409
其它区,231,2410
罗湖区,232,2411
福田区,232,2412
南山区,232,2413
宝安区,232,2414
龙岗区,232,2415
盐田区,232,2416
其它区,232,2417
光明新区,232,2418
坪山新区,232,2419
大鹏新区,232,2420
龙华新区,232,2421
香洲区,233,2422
斗门区,233,2423
金湾区,233,2424
金唐区,233,2425
南湾区,233,2426
其它区,233,2427
龙湖区,234,2428
金平区,234,2429
濠江区,234,2430
潮阳区,234,2431
潮南区,234,2432
澄海区,234,2433
南澳县,234,2434
其它区,234,2435
禅城区,235,2436
南海区,235,2437
顺德区,235,2438
三水区,235,2439
高明区,235,2440
其它区,235,2441
蓬江区,236,2442
江海区,236,2443
新会区,236,2444
台山市,236,2445
开平市,236,2446
鹤山市,236,2447
恩平市,236,2448
其它区,236,2449
赤坎区,237,2450
霞山区,237,2451
坡头区,237,2452
麻章区,237,2453
遂溪县,237,2454
徐闻县,237,2455
廉江市,237,2456
雷州市,237,2457
吴川市,237,2458
其它区,237,2459
茂南区,238,2460
电白区,238,2461
电白县,238,2462
高州市,238,2463
化州市,238,2464
信宜市,238,2465
其它区,238,2466
端州区,239,2467
鼎湖区,239,2468
广宁县,239,2469
怀集县,239,2470
封开县,239,2471
德庆县,239,2472
高要市,239,2473
四会市,239,2474
其它区,239,2475
惠城区,240,2476
惠阳区,240,2477
博罗县,240,2478
惠东县,240,2479
龙门县,240,2480
其它区,240,2481
梅江区,241,2482
梅县区,241,2483
大埔县,241,2484
丰顺县,241,2485
五华县,241,2486
平远县,241,2487
蕉岭县,241,2488
兴宁市,241,2489
其它区,241,2490
城区,242,2491
海丰县,242,2492
陆河县,242,2493
陆丰市,242,2494
其它区,242,2495
源城区,243,2496
紫金县,243,2497
龙川县,243,2498
连平县,243,2499
和平县,243,2500
东源县,243,2501
其它区,243,2502
江城区,244,2503
阳西县,244,2504
阳东区,244,2505
阳春市,244,2506
其它区,244,2507
清城区,245,2508
佛冈县,245,2509
阳山县,245,2510
连山壮族瑶族自治县,245,2511
连南瑶族自治县,245,2512
清新区,245,2513
英德市,245,2514
连州市,245,2515
其它区,245,2516
湘桥区,249,2517
潮安区,249,2518
饶平县,249,2519
枫溪区,249,2520
其它区,249,2521
榕城区,250,2522
揭东区,250,2523
揭西县,250,2524
惠来县,250,2525
普宁市,250,2526
东山区,250,2527
其它区,250,2528
云城区,251,2529
新兴县,251,2530
郁南县,251,2531
云安区,251,2532
罗定市,251,2533
其它区,251,2534
兴宁区,252,2535
青秀区,252,2536
江南区,252,2537
西乡塘区,252,2538
良庆区,252,2539
邕宁区,252,2540
武鸣区,252,2541
隆安县,252,2542
马山县,252,2543
上林县,252,2544
宾阳县,252,2545
横县,252,2546
其它区,252,2547
城中区,253,2548
鱼峰区,253,2549
柳南区,253,2550
柳北区,253,2551
柳江县,253,2552
柳城县,253,2553
鹿寨县,253,2554
融安县,253,2555
融水苗族自治县,253,2556
三江侗族自治县,253,2557
其它区,253,2558
秀峰区,254,2559
叠彩区,254,2560
象山区,254,2561
七星区,254,2562
雁山区,254,2563
阳朔县,254,2564
临桂区,254,2565
灵川县,254,2566
全州县,254,2567
兴安县,254,2568
永福县,254,2569
灌阳县,254,2570
龙胜各族自治县,254,2571
资源县,254,2572
平乐县,254,2573
荔浦县,254,2574
恭城瑶族自治县,254,2575
其它区,254,2576
万秀区,255,2577
蝶山区,255,2578
长洲区,255,2579
龙圩区,255,2580
苍梧县,255,2581
藤县,255,2582
蒙山县,255,2583
岑溪市,255,2584
其它区,255,2585
海城区,256,2586
银海区,256,2587
铁山港区,256,2588
合浦县,256,2589
其它区,256,2590
港口区,257,2591
防城区,257,2592
上思县,257,2593
东兴市,257,2594
其它区,257,2595
钦南区,258,2596
钦北区,258,2597
灵山县,258,2598
浦北县,258,2599
其它区,258,2600
港北区,259,2601
港南区,259,2602
覃塘区,259,2603
平南县,259,2604
桂平市,259,2605
其它区,259,2606
玉州区,260,2607
福绵区,260,2608
容县,260,2609
陆川县,260,2610
博白县,260,2611
兴业县,260,2612
北流市,260,2613
其它区,260,2614
右江区,261,2615
田阳县,261,2616
田东县,261,2617
平果县,261,2618
德保县,261,2619
靖西县,261,2620
那坡县,261,2621
凌云县,261,2622
乐业县,261,2623
田林县,261,2624
西林县,261,2625
隆林各族自治县,261,2626
其它区,261,2627
八步区,262,2628
平桂管理区,262,2629
昭平县,262,2630
钟山县,262,2631
富川瑶族自治县,262,2632
其它区,262,2633
金城江区,263,2634
南丹县,263,2635
天峨县,263,2636
凤山县,263,2637
东兰县,263,2638
罗城仫佬族自治县,263,2639
环江毛南族自治县,263,2640
巴马瑶族自治县,263,2641
都安瑶族自治县,263,2642
大化瑶族自治县,263,2643
宜州市,263,2644
其它区,263,2645
兴宾区,264,2646
忻城县,264,2647
象州县,264,2648
武宣县,264,2649
金秀瑶族自治县,264,2650
合山市,264,2651
其它区,264,2652
江州区,265,2653
扶绥县,265,2654
宁明县,265,2655
龙州县,265,2656
大新县,265,2657
天等县,265,2658
凭祥市,265,2659
其它区,265,2660
秀英区,266,2661
龙华区,266,2662
琼山区,266,2663
美兰区,266,2664
其它区,266,2665
西沙群岛,268,2666
南沙群岛,268,2667
中沙群岛的岛礁及其海域,268,2668
高新区,188,2669
其它区,188,2670
万州区,269,2671
涪陵区,269,2672
渝中区,269,2673
大渡口区,269,2674
江北区,269,2675
沙坪坝区,269,2676
九龙坡区,269,2677
南岸区,269,2678
北碚区,269,2679
万盛区,269,2680
双桥区,269,2681
渝北区,269,2682
巴南区,269,2683
黔江区,269,2684
长寿区,269,2685
綦江区,269,2686
潼南县,269,2687
铜梁区,269,2688
大足区,269,2689
荣昌县,269,2690
璧山区,269,2691
梁平县,269,2692
城口县,269,2693
丰都县,269,2694
垫江县,269,2695
武隆县,269,2696
忠县,269,2697
开县,269,2698
云阳县,269,2699
奉节县,269,2700
巫山县,269,2701
巫溪县,269,2702
石柱土家族自治县,269,2703
秀山土家族苗族自治县,269,2704
酉阳土家族苗族自治县,269,2705
彭水苗族土家族自治县,269,2706
江津区,269,2707
合川区,269,2708
永川区,269,2709
南川区,269,2710
其它区,269,2711
锦江区,270,2712
青羊区,270,2713
金牛区,270,2714
武侯区,270,2715
成华区,270,2716
龙泉驿区,270,2717
青白江区,270,2718
新都区,270,2719
温江区,270,2720
金堂县,270,2721
双流县,270,2722
郫县,270,2723
大邑县,270,2724
蒲江县,270,2725
新津县,270,2726
都江堰市,270,2727
彭州市,270,2728
邛崃市,270,2729
崇州市,270,2730
其它区,270,2731
自流井区,271,2732
贡井区,271,2733
大安区,271,2734
沿滩区,271,2735
荣县,271,2736
富顺县,271,2737
其它区,271,2738
东区,272,2739
西区,272,2740
仁和区,272,2741
米易县,272,2742
盐边县,272,2743
其它区,272,2744
江阳区,273,2745
纳溪区,273,2746
龙马潭区,273,2747
泸县,273,2748
合江县,273,2749
叙永县,273,2750
古蔺县,273,2751
其它区,273,2752
旌阳区,274,2753
中江县,274,2754
罗江县,274,2755
广汉市,274,2756
什邡市,274,2757
绵竹市,274,2758
其它区,274,2759
涪城区,275,2760
游仙区,275,2761
三台县,275,2762
盐亭县,275,2763
安县,275,2764
梓潼县,275,2765
北川羌族自治县,275,2766
平武县,275,2767
高新区,275,2768
江油市,275,2769
其它区,275,2770
利州区,276,2771
昭化区,276,2772
朝天区,276,2773
旺苍县,276,2774
青川县,276,2775
剑阁县,276,2776
苍溪县,276,2777
其它区,276,2778
船山区,277,2779
安居区,277,2780
蓬溪县,277,2781
射洪县,277,2782
大英县,277,2783
其它区,277,2784
市中区,278,2785
东兴区,278,2786
威远县,278,2787
资中县,278,2788
隆昌县,278,2789
其它区,278,2790
市中区,279,2791
沙湾区,279,2792
五通桥区,279,2793
金口河区,279,2794
犍为县,279,2795
井研县,279,2796
夹江县,279,2797
沐川县,279,2798
峨边彝族自治县,279,2799
马边彝族自治县,279,2800
峨眉山市,279,2801
其它区,279,2802
顺庆区,280,2803
高坪区,280,2804
嘉陵区,280,2805
南部县,280,2806
营山县,280,2807
蓬安县,280,2808
仪陇县,280,2809
西充县,280,2810
阆中市,280,2811
其它区,280,2812
东坡区,281,2813
仁寿县,281,2814
彭山区,281,2815
洪雅县,281,2816
丹棱县,281,2817
青神县,281,2818
其它区,281,2819
翠屏区,282,2820
宜宾县,282,2821
南溪区,282,2822
江安县,282,2823
长宁县,282,2824
高县,282,2825
珙县,282,2826
筠连县,282,2827
兴文县,282,2828
屏山县,282,2829
其它区,282,2830
广安区,283,2831
前锋区,283,2832
岳池县,283,2833
武胜县,283,2834
邻水县,283,2835
华蓥市,283,2836
市辖区,283,2837
其它区,283,2838
通川区,284,2839
达川区,284,2840
宣汉县,284,2841
开江县,284,2842
大竹县,284,2843
渠县,284,2844
万源市,284,2845
其它区,284,2846
雨城区,285,2847
名山区,285,2848
荥经县,285,2849
汉源县,285,2850
石棉县,285,2851
天全县,285,2852
芦山县,285,2853
宝兴县,285,2854
其它区,285,2855
巴州区,286,2856
恩阳区,286,2857
通江县,286,2858
南江县,286,2859
平昌县,286,2860
其它区,286,2861
雁江区,287,2862
安岳县,287,2863
乐至县,287,2864
简阳市,287,2865
其它区,287,2866
汶川县,288,2867
理县,288,2868
茂县,288,2869
松潘县,288,2870
九寨沟县,288,2871
金川县,288,2872
小金县,288,2873
黑水县,288,2874
马尔康县,288,2875
壤塘县,288,2876
阿坝县,288,2877
若尔盖县,288,2878
红原县,288,2879
其它区,288,2880
康定市,289,2881
泸定县,289,2882
丹巴县,289,2883
九龙县,289,2884
雅江县,289,2885
道孚县,289,2886
炉霍县,289,2887
甘孜县,289,2888
新龙县,289,2889
德格县,289,2890
白玉县,289,2891
石渠县,289,2892
色达县,289,2893
理塘县,289,2894
巴塘县,289,2895
乡城县,289,2896
稻城县,289,2897
得荣县,289,2898
其它区,289,2899
西昌市,290,2900
木里藏族自治县,290,2901
盐源县,290,2902
德昌县,290,2903
会理县,290,2904
会东县,290,2905
宁南县,290,2906
普格县,290,2907
布拖县,290,2908
金阳县,290,2909
昭觉县,290,2910
喜德县,290,2911
冕宁县,290,2912
越西县,290,2913
甘洛县,290,2914
美姑县,290,2915
雷波县,290,2916
其它区,290,2917
南明区,291,2918
云岩区,291,2919
花溪区,291,2920
乌当区,291,2921
白云区,291,2922
小河区,291,2923
开阳县,291,2924
息烽县,291,2925
修文县,291,2926
观山湖区,291,2927
清镇市,291,2928
其它区,291,2929
钟山区,292,2930
六枝特区,292,2931
水城县,292,2932
盘县,292,2933
其它区,292,2934
红花岗区,293,2935
汇川区,293,2936
遵义县,293,2937
桐梓县,293,2938
绥阳县,293,2939
正安县,293,2940
道真仡佬族苗族自治县,293,2941
务川仡佬族苗族自治县,293,2942
凤冈县,293,2943
湄潭县,293,2944
余庆县,293,2945
习水县,293,2946
赤水市,293,2947
仁怀市,293,2948
其它区,293,2949
西秀区,294,2950
平坝区,294,2951
普定县,294,2952
镇宁布依族苗族自治县,294,2953
关岭布依族苗族自治县,294,2954
紫云苗族布依族自治县,294,2955
其它区,294,2956
碧江区,295,2957
江口县,295,2958
玉屏侗族自治县,295,2959
石阡县,295,2960
思南县,295,2961
印江土家族苗族自治县,295,2962
德江县,295,2963
沿河土家族自治县,295,2964
松桃苗族自治县,295,2965
万山区,295,2966
其它区,295,2967
兴义市,296,2968
兴仁县,296,2969
普安县,296,2970
晴隆县,296,2971
贞丰县,296,2972
望谟县,296,2973
册亨县,296,2974
安龙县,296,2975
其它区,296,2976
七星关区,297,2977
大方县,297,2978
黔西县,297,2979
金沙县,297,2980
织金县,297,2981
纳雍县,297,2982
威宁彝族回族苗族自治县,297,2983
赫章县,297,2984
其它区,297,2985
凯里市,298,2986
黄平县,298,2987
施秉县,298,2988
三穗县,298,2989
镇远县,298,2990
岑巩县,298,2991
天柱县,298,2992
锦屏县,298,2993
剑河县,298,2994
台江县,298,2995
黎平县,298,2996
榕江县,298,2997
从江县,298,2998
雷山县,298,2999
麻江县,298,3000
丹寨县,298,3001
其它区,298,3002
都匀市,299,3003
福泉市,299,3004
荔波县,299,3005
贵定县,299,3006
瓮安县,299,3007
独山县,299,3008
平塘县,299,3009
罗甸县,299,3010
长顺县,299,3011
龙里县,299,3012
惠水县,299,3013
三都水族自治县,299,3014
其它区,299,3015
五华区,300,3016
盘龙区,300,3017
官渡区,300,3018
西山区,300,3019
东川区,300,3020
呈贡区,300,3021
晋宁县,300,3022
富民县,300,3023
宜良县,300,3024
石林彝族自治县,300,3025
嵩明县,300,3026
禄劝彝族苗族自治县,300,3027
寻甸回族彝族自治县,300,3028
安宁市,300,3029
其它区,300,3030
麒麟区,301,3031
马龙县,301,3032
陆良县,301,3033
师宗县,301,3034
罗平县,301,3035
富源县,301,3036
会泽县,301,3037
沾益县,301,3038
宣威市,301,3039
其它区,301,3040
红塔区,302,3041
江川县,302,3042
澄江县,302,3043
通海县,302,3044
华宁县,302,3045
易门县,302,3046
峨山彝族自治县,302,3047
新平彝族傣族自治县,302,3048
元江哈尼族彝族傣族自治县,302,3049
其它区,302,3050
隆阳区,303,3051
施甸县,303,3052
腾冲县,303,3053
龙陵县,303,3054
昌宁县,303,3055
其它区,303,3056
昭阳区,304,3057
鲁甸县,304,3058
巧家县,304,3059
盐津县,304,3060
大关县,304,3061
永善县,304,3062
绥江县,304,3063
镇雄县,304,3064
彝良县,304,3065
威信县,304,3066
水富县,304,3067
其它区,304,3068
古城区,305,3069
玉龙纳西族自治县,305,3070
永胜县,305,3071
华坪县,305,3072
